Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Bruto;Valor m2;Valor Bruto m2;Tipo Agregado
Apartamento;Copacabana;2;2;1;98;3900.0;760.0;261.0;4921.0;39.8;123.64;Apartamento
Apartamento;Méier;2;1;0;60;1300.0;549.0;39.0;1888.0;21.67;87.13;Apartamento
Quitinete;Anil;1;0;0;30;450.0;0.0;0.0;450.0;15.0;30.0;Apartamento
Apartamento;Copacabana;3;1;2;190;5500.0;2600.0;500.0;8600.0;28.95;297.06;Apartamento
Apartamento;Ipanema;3;0;0;95;3000.0;885.0;343.0;4228.0;31.58;133.88;Apartamento
Apartamento;Ipanema;3;2;1;117;6300.0;2200.0;387.0;8887.0;53.85;165.03;Apartamento
Casa;Cordovil;2;1;0;60;850.0;0.0;0.0;850.0;14.17;59.99;Casa
Apartamento;Engenho Novo;2;0;0;60;800.0;310.0;17.0;1127.0;13.33;84.55;Apartamento
Apartamento;Copacabana;3;1;0;80;2500.0;895.0;209.0;3604.0;31.25;115.33;Apartamento
Quitinete;Copacabana;1;0;0;39;2100.0;600.0;0.0;2700.0;53.85;50.14;Apartamento
Apartamento;Tanque;2;0;0;60;1100.0;435.0;0.0;1535.0;18.33;83.74;Apartamento
Apartamento;Copacabana;3;2;2;123;4200.0;1284.0;310.0;5794.0;34.15;169.66;Apartamento
Casa de Condomínio;Vargem Pequena;4;2;3;380;3491.0;650.0;0.0;4141.0;9.19;450.6;Casa
Apartamento;Copacabana;2;0;1;60;2950.0;550.0;118.0;3618.0;49.17;73.58;Apartamento
Apartamento;Ipanema;3;1;1;125;4800.0;2107.0;348.0;7255.0;38.4;188.93;Apartamento
Apartamento;Pechincha;2;1;0;58;800.0;645.0;0.0;1445.0;13.79;104.79;Apartamento
Apartamento;Barra da Tijuca;4;2;2;134;3500.0;1400.0;4300.0;9200.0;26.12;352.22;Apartamento
Apartamento;Copacabana;1;0;0;40;2000.0;377.0;77.0;2454.0;50.0;49.08;Apartamento
Apartamento;Barra da Tijuca;4;3;4;148;1600.0;1766.0;0.0;3366.0;10.81;311.38;Apartamento
Apartamento;Copacabana;3;0;1;105;5200.0;837.0;1336.0;7373.0;49.52;148.89;Apartamento
Apartamento;Pavuna;2;1;0;50;600.0;275.0;0.0;875.0;12.0;72.92;Apartamento
Casa;Campo Grande;4;1;1;150;8000.0;0.0;0.0;8000.0;53.33;150.01;Casa
Apartamento;Encantado;2;0;0;70;700.0;395.0;16.0;1111.0;10.0;111.1;Apartamento
Apartamento;Flamengo;2;1;0;90;3500.0;980.0;200.0;4680.0;38.89;120.34;Apartamento
Apartamento;Campo Grande;2;1;0;67;700.0;270.0;0.0;970.0;10.45;92.82;Apartamento
Apartamento;Ipanema;3;0;0;85;3800.0;1060.0;162.0;5022.0;44.71;112.32;Apartamento
Apartamento;Ipanema;4;1;1;347;13500.0;2820.0;1097.0;17417.0;38.9;447.74;Apartamento
Apartamento;Santa Teresa;2;0;0;66;1600.0;368.0;12.0;1980.0;24.24;81.68;Apartamento
Apartamento;Usina;2;1;0;90;1100.0;900.0;820.0;2820.0;12.22;230.77;Apartamento
Apartamento;Flamengo;2;0;1;65;2500.0;700.0;35.0;3235.0;38.46;84.11;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;2;440;8100.0;900.0;600.0;9600.0;18.41;521.46;Casa
Apartamento;Barra da Tijuca;3;2;3;125;7900.0;2400.0;673.0;10973.0;63.2;173.62;Apartamento
Apartamento;Barra da Tijuca;3;1;1;115;2600.0;1700.0;0.0;4300.0;22.61;190.18;Apartamento
Casa de Condomínio;Barra da Tijuca;4;2;3;407;9000.0;1100.0;874.0;10974.0;22.11;496.34;Casa
Apartamento;Ipanema;2;0;0;65;3300.0;300.0;118.0;3718.0;50.77;73.23;Apartamento
Apartamento;Laranjeiras;1;1;0;36;1900.0;815.0;0.0;2715.0;52.78;51.44;Apartamento
Apartamento;Leme;2;0;0;75;2700.0;878.0;0.0;3578.0;36.0;99.39;Apartamento
Apartamento;Piedade;3;1;0;80;900.0;300.0;0.0;1200.0;11.25;106.67;Apartamento
Apartamento;São Conrado;4;3;2;457;20000.0;9700.0;2106.0;31806.0;43.76;726.83;Apartamento
Apartamento;Copacabana;3;1;1;161;4000.0;1300.0;3058.0;8358.0;24.84;336.47;Apartamento
Apartamento;Flamengo;3;0;0;164;3300.0;1258.0;0.0;4558.0;20.12;226.54;Apartamento
Apartamento;Recreio dos Bandeirantes;2;0;1;67;1900.0;420.0;15.0;2335.0;28.36;82.33;Apartamento
Apartamento;Riachuelo;2;2;1;68;1800.0;350.0;0.0;2150.0;26.47;81.22;Apartamento
Apartamento;Jardim Guanabara;2;1;0;75;1500.0;270.0;86.0;1856.0;20.0;92.8;Apartamento
Apartamento;Ipanema;3;0;1;140;7200.0;2900.0;500.0;10600.0;51.43;206.11;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;1;200;2950.0;1000.0;350.0;4300.0;14.75;291.53;Apartamento
Apartamento;Barra da Tijuca;3;1;1;80;1900.0;1015.0;179.0;3094.0;23.75;130.27;Apartamento
Quitinete;Copacabana;1;0;0;35;2000.0;0.0;0.0;2000.0;57.14;35.0;Apartamento
Apartamento;São Conrado;4;2;1;186;6000.0;1600.0;310.0;7910.0;32.26;245.2;Apartamento
Apartamento;Leblon;3;2;1;119;4000.0;1774.0;417.0;6191.0;33.61;184.2;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;113;2300.0;1005.0;258.0;3563.0;20.35;175.09;Apartamento
Casa de Vila;Irajá;1;0;0;60;800.0;0.0;0.0;800.0;13.33;60.02;Casa
Apartamento;Leblon;2;1;0;95;5200.0;1200.0;0.0;6400.0;54.74;116.92;Apartamento
Apartamento;Alto da Boa Vista;3;1;1;150;1000.0;1630.0;0.0;2630.0;6.67;394.3;Apartamento
Apartamento;Copacabana;3;2;1;120;4500.0;1300.0;2300.0;8100.0;37.5;216.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1400.0;1045.0;203.0;2648.0;21.54;122.93;Apartamento
Apartamento;Andaraí;2;0;0;60;1200.0;300.0;40.0;1540.0;20.0;77.0;Apartamento
Apartamento;Tijuca;3;2;0;80;2260.0;800.0;0.0;3060.0;28.25;108.32;Apartamento
Apartamento;Campinho;1;0;1;35;660.0;66.0;0.0;726.0;18.86;38.49;Apartamento
Apartamento;Ipanema;4;2;2;300;16000.0;2100.0;0.0;18100.0;53.33;339.4;Apartamento
Apartamento;Botafogo;2;0;0;70;2200.0;410.0;70.0;2680.0;31.43;85.27;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;5;4;4;900;10000.0;1380.0;2200.0;13580.0;11.11;1222.32;Casa
Apartamento;Laranjeiras;2;1;1;95;3100.0;890.0;182.0;4172.0;32.63;127.86;Apartamento
Apartamento;Flamengo;2;1;0;100;3700.0;651.0;0.0;4351.0;37.0;117.59;Apartamento
Apartamento;Leblon;3;1;1;142;9000.0;1584.0;5293.0;15877.0;63.38;250.5;Apartamento
Apartamento;Ilha do Governador;2;1;0;57;1300.0;384.0;48.0;1732.0;22.81;75.93;Apartamento
Apartamento;Maracanã;3;1;3;150;3300.0;1070.0;142.0;4512.0;22.0;205.09;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;4500.0;1600.0;406.0;6506.0;32.14;202.43;Apartamento
Apartamento;Méier;1;0;0;67;800.0;430.0;0.0;1230.0;11.94;103.02;Apartamento
Apartamento;Ipanema;3;1;1;180;8500.0;1650.0;440.0;10590.0;47.22;224.27;Apartamento
Apartamento;Barra da Tijuca;4;2;2;170;4500.0;2200.0;400.0;7100.0;26.47;268.23;Apartamento
Apartamento;Barra da Tijuca;4;2;1;189;8000.0;2000.0;750.0;10750.0;42.33;253.96;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;87;1500.0;503.0;187.0;2190.0;17.24;127.03;Apartamento
Apartamento;Todos os Santos;2;1;1;90;1500.0;610.0;0.0;2110.0;16.67;126.57;Apartamento
Apartamento;Ipanema;4;1;1;190;10000.0;1500.0;550.0;12050.0;52.63;228.96;Apartamento
Apartamento;Rio Comprido;2;1;1;50;1850.0;388.0;367.0;2605.0;37.0;70.41;Apartamento
Apartamento;Botafogo;2;1;1;70;3500.0;1720.0;325.0;5545.0;50.0;110.9;Apartamento
Apartamento;Recreio dos Bandeirantes;3;4;1;293;2900.0;1340.0;0.0;4240.0;9.9;428.28;Apartamento
Apartamento;Barra da Tijuca;4;2;0;140;4500.0;1500.0;0.0;6000.0;32.14;186.68;Apartamento
Apartamento;Barra da Tijuca;2;2;1;76;4000.0;1250.0;1500.0;6750.0;52.63;128.25;Apartamento
Casa de Condomínio;Campo Grande;2;2;0;141;1550.0;120.0;61.0;1731.0;10.99;157.51;Casa
Apartamento;Copacabana;3;1;1;120;2900.0;1120.0;207.0;4227.0;24.17;174.89;Apartamento
Apartamento;Maracanã;2;1;0;80;2200.0;750.0;67.0;3017.0;27.5;109.71;Apartamento
Apartamento;Barra da Tijuca;2;1;1;106;2800.0;1500.0;250.0;4550.0;26.42;172.22;Apartamento
Apartamento;Copacabana;4;1;2;300;4500.0;3200.0;500.0;8200.0;15.0;546.67;Apartamento
Apartamento;Barra da Tijuca;2;1;0;72;1700.0;820.0;0.0;2520.0;23.61;106.73;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;2;110;1900.0;1200.0;210.0;3310.0;17.27;191.66;Apartamento
Apartamento;Botafogo;3;2;1;622;15000.0;3080.0;1558.0;19638.0;24.12;814.18;Apartamento
Apartamento;Centro;1;0;0;48;1300.0;335.0;21.0;1656.0;27.08;61.15;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1900.0;594.0;0.0;2494.0;29.23;85.32;Apartamento
Apartamento;Ribeira;2;0;1;64;2000.0;300.0;0.0;2300.0;31.25;73.6;Apartamento
Apartamento;Méier;2;1;1;53;1200.0;696.0;335.0;2231.0;22.64;98.54;Apartamento
Apartamento;Leblon;3;2;3;182;8000.0;2800.0;0.0;10800.0;43.96;245.68;Apartamento
Apartamento;Jardim Botânico;3;1;1;120;4000.0;1200.0;210.0;5410.0;33.33;162.32;Apartamento
Apartamento;Gamboa;2;1;0;61;1100.0;401.0;0.0;1501.0;18.03;83.25;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;68;1600.0;590.0;170.0;2360.0;23.53;100.3;Apartamento
Apartamento;Vila Isabel;2;1;0;75;1600.0;650.0;75.0;2325.0;21.33;109.0;Apartamento
Apartamento;Engenho Novo;2;1;0;57;1200.0;495.0;339.0;2034.0;21.05;96.63;Apartamento
Apartamento;Ipanema;1;0;0;54;2300.0;444.0;0.0;2744.0;42.59;64.43;Apartamento
Apartamento;Barra da Tijuca;2;2;1;156;2950.0;1350.0;0.0;4300.0;18.91;227.39;Apartamento
Apartamento;Copacabana;2;2;1;100;3600.0;750.0;150.0;4500.0;36.0;125.0;Apartamento
Apartamento;Vila Isabel;2;1;0;80;1200.0;440.0;20.0;1660.0;15.0;110.67;Apartamento
Apartamento;Humaitá;3;2;1;120;3600.0;1300.0;233.0;5133.0;30.0;171.1;Apartamento
Apartamento;Copacabana;4;2;2;241;6300.0;2200.0;0.0;8500.0;26.14;325.17;Apartamento
Apartamento;Lagoa;1;0;0;110;4500.0;1200.0;200.0;5900.0;40.91;144.22;Apartamento
Apartamento;Copacabana;3;1;1;130;2500.0;1818.0;0.0;4318.0;19.23;224.54;Apartamento
Apartamento;Praça Seca;2;0;0;88;800.0;555.0;63.0;1418.0;9.09;156.0;Apartamento
Apartamento;Leblon;3;1;1;160;6500.0;2035.0;450.0;8985.0;40.62;221.2;Apartamento
Apartamento;Leblon;3;0;0;90;3000.0;1100.0;0.0;4100.0;33.33;123.01;Apartamento
Apartamento;Tijuca;4;2;1;150;3500.0;1360.0;368.0;5228.0;23.33;224.09;Apartamento
Apartamento;Tijuca;2;0;0;43;1500.0;300.0;0.0;1800.0;34.88;51.61;Apartamento
Apartamento;Copacabana;3;1;0;122;2700.0;1500.0;187.0;4387.0;22.13;198.24;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;250;10000.0;2000.0;345.0;12345.0;40.0;308.62;Casa
Apartamento;Ipanema;3;1;0;110;4500.0;2520.0;600.0;7620.0;40.91;186.26;Apartamento
Apartamento;Olaria;2;1;0;73;1200.0;384.0;0.0;1584.0;16.44;96.35;Apartamento
Apartamento;Barra da Tijuca;4;3;4;370;15000.0;3427.0;800.0;19227.0;40.54;474.27;Apartamento
Quitinete;Glória;1;0;0;29;600.0;335.0;25.0;960.0;20.69;46.4;Apartamento
Casa de Condomínio;Taquara;4;0;4;300;6000.0;690.0;0.0;6690.0;20.0;334.5;Casa
Apartamento;Copacabana;3;1;0;129;5300.0;1850.0;308.0;7458.0;41.09;181.5;Apartamento
Apartamento;Cachambi;2;0;0;64;1100.0;690.0;12.0;1802.0;17.19;104.83;Apartamento
Apartamento;Leblon;3;3;1;160;15000.0;3000.0;550.0;18550.0;93.75;197.87;Apartamento
Apartamento;Tijuca;2;1;1;82;1800.0;798.0;132.0;2730.0;21.95;124.37;Apartamento
Apartamento;Cachambi;2;0;0;70;900.0;246.0;17.0;1163.0;12.86;90.44;Apartamento
Apartamento;Flamengo;1;0;0;45;2000.0;530.0;0.0;2530.0;44.44;56.93;Apartamento
Apartamento;Copacabana;3;1;0;130;3900.0;1600.0;329.0;5829.0;30.0;194.3;Apartamento
Casa;Campo Grande;3;4;1;212;2500.0;0.0;600.0;3100.0;11.79;262.93;Casa
Apartamento;Tijuca;3;1;1;83;2300.0;1244.0;191.0;3735.0;27.71;134.79;Apartamento
